id,audio,n_frames,audio_sound,spoken_text,prompt,with_speech,audio_only_target,speech_only_target,target_keywords,tgt_text,allm_output
57,{data_folder}/dataset/v0/57.wav,118769,Light hammering on wood,We don't need to put the books on the ground anymore.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely engaged in woodworking.,They are likely arranging or organizing books in a different way.,"set up,assemble,shelf",They are likely setting up or assembling furniture or a shelf.,output_8
58,{data_folder}/dataset/v0/58.wav,126354,Toilet flush,Hurry up! I can't any longer.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely flushing the toilet.,They are likely waiting for something or someone.,"rush,use",They are likely in a rush to use the toilet.,output_1
58,{data_folder}/dataset/v0/58.wav,126354,Toilet flush,Hurry up! I can't any longer.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely flushing the toilet.,They are likely waiting for something or someone.,"rush,use",They are likely in a rush to use the toilet.,output_2
58,{data_folder}/dataset/v0/58.wav,126354,Toilet flush,Hurry up! I can't any longer.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely flushing the toilet.,They are likely waiting for something or someone.,"rush,use",They are likely in a rush to use the toilet.,output_3
58,{data_folder}/dataset/v0/58.wav,126354,Toilet flush,Hurry up! I can't any longer.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely flushing the toilet.,They are likely waiting for something or someone.,"rush,use",They are likely in a rush to use the toilet.,output_4
58,{data_folder}/dataset/v0/58.wav,126354,Toilet flush,Hurry up! I can't any longer.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely flushing the toilet.,They are likely waiting for something or someone.,"rush,use",They are likely in a rush to use the toilet.,output_5
58,{data_folder}/dataset/v0/58.wav,126354,Toilet flush,Hurry up! I can't any longer.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely flushing the toilet.,They are likely waiting for something or someone.,"rush,use",They are likely in a rush to use the toilet.,output_6
58,{data_folder}/dataset/v0/58.wav,126354,Toilet flush,Hurry up! I can't any longer.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely flushing the toilet.,They are likely waiting for something or someone.,"rush,use",They are likely in a rush to use the toilet.,output_7
58,{data_folder}/dataset/v0/58.wav,126354,Toilet flush,Hurry up! I can't any longer.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely flushing the toilet.,They are likely waiting for something or someone.,"rush,use",They are likely in a rush to use the toilet.,output_8
59,{data_folder}/dataset/v0/59.wav,50724,Beeping sound,No space available.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,"There is a beeping noise, possibly indicating a warning or alert",They are likely trying to book or reserve something.,park,They are likely trying to park a vehicle.,output_1
59,{data_folder}/dataset/v0/59.wav,50724,Beeping sound,No space available.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,"There is a beeping noise, possibly indicating a warning or alert",They are likely trying to book or reserve something.,park,They are likely trying to park a vehicle.,output_2
59,{data_folder}/dataset/v0/59.wav,50724,Beeping sound,No space available.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,"There is a beeping noise, possibly indicating a warning or alert",They are likely trying to book or reserve something.,park,They are likely trying to park a vehicle.,output_3
59,{data_folder}/dataset/v0/59.wav,50724,Beeping sound,No space available.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,"There is a beeping noise, possibly indicating a warning or alert",They are likely trying to book or reserve something.,park,They are likely trying to park a vehicle.,output_4
59,{data_folder}/dataset/v0/59.wav,50724,Beeping sound,No space available.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,"There is a beeping noise, possibly indicating a warning or alert",They are likely trying to book or reserve something.,park,They are likely trying to park a vehicle.,output_5
59,{data_folder}/dataset/v0/59.wav,50724,Beeping sound,No space available.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,"There is a beeping noise, possibly indicating a warning or alert",They are likely trying to book or reserve something.,park,They are likely trying to park a vehicle.,output_6
59,{data_folder}/dataset/v0/59.wav,50724,Beeping sound,No space available.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,"There is a beeping noise, possibly indicating a warning or alert",They are likely trying to book or reserve something.,park,They are likely trying to park a vehicle.,output_7
59,{data_folder}/dataset/v0/59.wav,50724,Beeping sound,No space available.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,"There is a beeping noise, possibly indicating a warning or alert",They are likely trying to book or reserve something.,park,They are likely trying to park a vehicle.,output_8
60,{data_folder}/dataset/v0/60.wav,130138,Sound of a drawer opening and closing,I saw it yesterday.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,The speaker is likely opening or closing a drawer.,They are discussing or recalling an event or observation from the previous day.,search,They are likely searching for an item or document in a drawer.,output_1
60,{data_folder}/dataset/v0/60.wav,130138,Sound of a drawer opening and closing,I saw it yesterday.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,The speaker is likely opening or closing a drawer.,They are discussing or recalling an event or observation from the previous day.,search,They are likely searching for an item or document in a drawer.,output_2
60,{data_folder}/dataset/v0/60.wav,130138,Sound of a drawer opening and closing,I saw it yesterday.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,The speaker is likely opening or closing a drawer.,They are discussing or recalling an event or observation from the previous day.,search,They are likely searching for an item or document in a drawer.,output_3
60,{data_folder}/dataset/v0/60.wav,130138,Sound of a drawer opening and closing,I saw it yesterday.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,The speaker is likely opening or closing a drawer.,They are discussing or recalling an event or observation from the previous day.,search,They are likely searching for an item or document in a drawer.,output_4
60,{data_folder}/dataset/v0/60.wav,130138,Sound of a drawer opening and closing,I saw it yesterday.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,The speaker is likely opening or closing a drawer.,They are discussing or recalling an event or observation from the previous day.,search,They are likely searching for an item or document in a drawer.,output_5
60,{data_folder}/dataset/v0/60.wav,130138,Sound of a drawer opening and closing,I saw it yesterday.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,The speaker is likely opening or closing a drawer.,They are discussing or recalling an event or observation from the previous day.,search,They are likely searching for an item or document in a drawer.,output_6
60,{data_folder}/dataset/v0/60.wav,130138,Sound of a drawer opening and closing,I saw it yesterday.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,The speaker is likely opening or closing a drawer.,They are discussing or recalling an event or observation from the previous day.,search,They are likely searching for an item or document in a drawer.,output_7
60,{data_folder}/dataset/v0/60.wav,130138,Sound of a drawer opening and closing,I saw it yesterday.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,The speaker is likely opening or closing a drawer.,They are discussing or recalling an event or observation from the previous day.,search,They are likely searching for an item or document in a drawer.,output_8
61,{data_folder}/dataset/v0/61.wav,88138,Gunfires,He looks so cool in this uniform.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely engaged in a shooting activity or in a combat situation.,They are observing someone wearing a uniform and commenting on how cool he looks.,"movie, TV show",They are watching a movie or a TV show.,output_1
61,{data_folder}/dataset/v0/61.wav,88138,Gunfires,He looks so cool in this uniform.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely engaged in a shooting activity or in a combat situation.,They are observing someone wearing a uniform and commenting on how cool he looks.,"movie, TV show",They are watching a movie or a TV show.,output_2
61,{data_folder}/dataset/v0/61.wav,88138,Gunfires,He looks so cool in this uniform.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely engaged in a shooting activity or in a combat situation.,They are observing someone wearing a uniform and commenting on how cool he looks.,"movie, TV show",They are watching a movie or a TV show.,output_3
61,{data_folder}/dataset/v0/61.wav,88138,Gunfires,He looks so cool in this uniform.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely engaged in a shooting activity or in a combat situation.,They are observing someone wearing a uniform and commenting on how cool he looks.,"movie, TV show",They are watching a movie or a TV show.,output_4
61,{data_folder}/dataset/v0/61.wav,88138,Gunfires,He looks so cool in this uniform.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely engaged in a shooting activity or in a combat situation.,They are observing someone wearing a uniform and commenting on how cool he looks.,"movie, TV show",They are watching a movie or a TV show.,output_5
61,{data_folder}/dataset/v0/61.wav,88138,Gunfires,He looks so cool in this uniform.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely engaged in a shooting activity or in a combat situation.,They are observing someone wearing a uniform and commenting on how cool he looks.,"movie, TV show",They are watching a movie or a TV show.,output_6
61,{data_folder}/dataset/v0/61.wav,88138,Gunfires,He looks so cool in this uniform.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely engaged in a shooting activity or in a combat situation.,They are observing someone wearing a uniform and commenting on how cool he looks.,"movie, TV show",They are watching a movie or a TV show.,output_7
61,{data_folder}/dataset/v0/61.wav,88138,Gunfires,He looks so cool in this uniform.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely engaged in a shooting activity or in a combat situation.,They are observing someone wearing a uniform and commenting on how cool he looks.,"movie, TV show",They are watching a movie or a TV show.,output_8
62,{data_folder}/dataset/v0/62.wav,25886,Beep,Third please.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely setting a timer or alarm.,They are likely ordering or requesting an item numbered as third on a list or menu.,elevator,They are likely using an elevator.,output_1
62,{data_folder}/dataset/v0/62.wav,25886,Beep,Third please.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely setting a timer or alarm.,They are likely ordering or requesting an item numbered as third on a list or menu.,elevator,They are likely using an elevator.,output_2
62,{data_folder}/dataset/v0/62.wav,25886,Beep,Third please.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely setting a timer or alarm.,They are likely ordering or requesting an item numbered as third on a list or menu.,elevator,They are likely using an elevator.,output_3
62,{data_folder}/dataset/v0/62.wav,25886,Beep,Third please.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely setting a timer or alarm.,They are likely ordering or requesting an item numbered as third on a list or menu.,elevator,They are likely using an elevator.,output_4
62,{data_folder}/dataset/v0/62.wav,25886,Beep,Third please.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely setting a timer or alarm.,They are likely ordering or requesting an item numbered as third on a list or menu.,elevator,They are likely using an elevator.,output_5
62,{data_folder}/dataset/v0/62.wav,25886,Beep,Third please.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely setting a timer or alarm.,They are likely ordering or requesting an item numbered as third on a list or menu.,elevator,They are likely using an elevator.,output_6
62,{data_folder}/dataset/v0/62.wav,25886,Beep,Third please.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely setting a timer or alarm.,They are likely ordering or requesting an item numbered as third on a list or menu.,elevator,They are likely using an elevator.,output_7
62,{data_folder}/dataset/v0/62.wav,25886,Beep,Third please.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely setting a timer or alarm.,They are likely ordering or requesting an item numbered as third on a list or menu.,elevator,They are likely using an elevator.,output_8
63,{data_folder}/dataset/v0/63.wav,91868,Automatic door open.,Which floor?,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely entering or exiting a building through an automatic door.,They are likely asking for directions.,elevator,They are likely entering an elevator.,output_1
63,{data_folder}/dataset/v0/63.wav,91868,Automatic door open.,Which floor?,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely entering or exiting a building through an automatic door.,They are likely asking for directions.,elevator,They are likely entering an elevator.,output_2
63,{data_folder}/dataset/v0/63.wav,91868,Automatic door open.,Which floor?,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely entering or exiting a building through an automatic door.,They are likely asking for directions.,elevator,They are likely entering an elevator.,output_3
63,{data_folder}/dataset/v0/63.wav,91868,Automatic door open.,Which floor?,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely entering or exiting a building through an automatic door.,They are likely asking for directions.,elevator,They are likely entering an elevator.,output_4
63,{data_folder}/dataset/v0/63.wav,91868,Automatic door open.,Which floor?,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely entering or exiting a building through an automatic door.,They are likely asking for directions.,elevator,They are likely entering an elevator.,output_5
63,{data_folder}/dataset/v0/63.wav,91868,Automatic door open.,Which floor?,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely entering or exiting a building through an automatic door.,They are likely asking for directions.,elevator,They are likely entering an elevator.,output_6
63,{data_folder}/dataset/v0/63.wav,91868,Automatic door open.,Which floor?,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely entering or exiting a building through an automatic door.,They are likely asking for directions.,elevator,They are likely entering an elevator.,output_7
63,{data_folder}/dataset/v0/63.wav,91868,Automatic door open.,Which floor?,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely entering or exiting a building through an automatic door.,They are likely asking for directions.,elevator,They are likely entering an elevator.,output_8
64,{data_folder}/dataset/v0/64.wav,59163,Sound of a gavel knocking,1000 dollars three times.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely in a court session.,They are likely discussing a financial transaction.,auction,They are likely conducting an auction.,output_1
64,{data_folder}/dataset/v0/64.wav,59163,Sound of a gavel knocking,1000 dollars three times.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely in a court session.,They are likely discussing a financial transaction.,auction,They are likely conducting an auction.,output_2
64,{data_folder}/dataset/v0/64.wav,59163,Sound of a gavel knocking,1000 dollars three times.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely in a court session.,They are likely discussing a financial transaction.,auction,They are likely conducting an auction.,output_3
64,{data_folder}/dataset/v0/64.wav,59163,Sound of a gavel knocking,1000 dollars three times.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely in a court session.,They are likely discussing a financial transaction.,auction,They are likely conducting an auction.,output_4
64,{data_folder}/dataset/v0/64.wav,59163,Sound of a gavel knocking,1000 dollars three times.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely in a court session.,They are likely discussing a financial transaction.,auction,They are likely conducting an auction.,output_5
64,{data_folder}/dataset/v0/64.wav,59163,Sound of a gavel knocking,1000 dollars three times.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely in a court session.,They are likely discussing a financial transaction.,auction,They are likely conducting an auction.,output_6
64,{data_folder}/dataset/v0/64.wav,59163,Sound of a gavel knocking,1000 dollars three times.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely in a court session.,They are likely discussing a financial transaction.,auction,They are likely conducting an auction.,output_7
64,{data_folder}/dataset/v0/64.wav,59163,Sound of a gavel knocking,1000 dollars three times.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely in a court session.,They are likely discussing a financial transaction.,auction,They are likely conducting an auction.,output_8
65,{data_folder}/dataset/v0/65.wav,80110,Scream,I'm going to use some alcohol now.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely in a situation of extreme fear or pain.,They are likely preparing to clean or disinfect something.,"wound,injury",They are likely treating a wound or injury with alcohol.,output_1
65,{data_folder}/dataset/v0/65.wav,80110,Scream,I'm going to use some alcohol now.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely in a situation of extreme fear or pain.,They are likely preparing to clean or disinfect something.,"wound,injury",They are likely treating a wound or injury with alcohol.,output_2
65,{data_folder}/dataset/v0/65.wav,80110,Scream,I'm going to use some alcohol now.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely in a situation of extreme fear or pain.,They are likely preparing to clean or disinfect something.,"wound,injury",They are likely treating a wound or injury with alcohol.,output_3
65,{data_folder}/dataset/v0/65.wav,80110,Scream,I'm going to use some alcohol now.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely in a situation of extreme fear or pain.,They are likely preparing to clean or disinfect something.,"wound,injury",They are likely treating a wound or injury with alcohol.,output_4
65,{data_folder}/dataset/v0/65.wav,80110,Scream,I'm going to use some alcohol now.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely in a situation of extreme fear or pain.,They are likely preparing to clean or disinfect something.,"wound,injury",They are likely treating a wound or injury with alcohol.,output_5
65,{data_folder}/dataset/v0/65.wav,80110,Scream,I'm going to use some alcohol now.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely in a situation of extreme fear or pain.,They are likely preparing to clean or disinfect something.,"wound,injury",They are likely treating a wound or injury with alcohol.,output_6
65,{data_folder}/dataset/v0/65.wav,80110,Scream,I'm going to use some alcohol now.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely in a situation of extreme fear or pain.,They are likely preparing to clean or disinfect something.,"wound,injury",They are likely treating a wound or injury with alcohol.,output_7
65,{data_folder}/dataset/v0/65.wav,80110,Scream,I'm going to use some alcohol now.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely in a situation of extreme fear or pain.,They are likely preparing to clean or disinfect something.,"wound,injury",They are likely treating a wound or injury with alcohol.,output_8
66,{data_folder}/dataset/v0/66.wav,130262,Tick-tock,Which wire should I cut?,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely timing or measuring time.,They are likely troubleshooting or repairing an electronic device.,defuse a bomb,They are likely defusing a bomb.,output_1
66,{data_folder}/dataset/v0/66.wav,130262,Tick-tock,Which wire should I cut?,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely timing or measuring time.,They are likely troubleshooting or repairing an electronic device.,defuse a bomb,They are likely defusing a bomb.,output_2
66,{data_folder}/dataset/v0/66.wav,130262,Tick-tock,Which wire should I cut?,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely timing or measuring time.,They are likely troubleshooting or repairing an electronic device.,defuse a bomb,They are likely defusing a bomb.,output_3
66,{data_folder}/dataset/v0/66.wav,130262,Tick-tock,Which wire should I cut?,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely timing or measuring time.,They are likely troubleshooting or repairing an electronic device.,defuse a bomb,They are likely defusing a bomb.,output_4
66,{data_folder}/dataset/v0/66.wav,130262,Tick-tock,Which wire should I cut?,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely timing or measuring time.,They are likely troubleshooting or repairing an electronic device.,defuse a bomb,They are likely defusing a bomb.,output_5
66,{data_folder}/dataset/v0/66.wav,130262,Tick-tock,Which wire should I cut?,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely timing or measuring time.,They are likely troubleshooting or repairing an electronic device.,defuse a bomb,They are likely defusing a bomb.,output_6
66,{data_folder}/dataset/v0/66.wav,130262,Tick-tock,Which wire should I cut?,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely timing or measuring time.,They are likely troubleshooting or repairing an electronic device.,defuse a bomb,They are likely defusing a bomb.,output_7
66,{data_folder}/dataset/v0/66.wav,130262,Tick-tock,Which wire should I cut?,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely timing or measuring time.,They are likely troubleshooting or repairing an electronic device.,defuse a bomb,They are likely defusing a bomb.,output_8
67,{data_folder}/dataset/v0/67.wav,42120,Wooden piece move,Check.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely moving a wooden piece.,They are likely playing a game.,chess,They are likely playing chess.,output_1
67,{data_folder}/dataset/v0/67.wav,42120,Wooden piece move,Check.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely moving a wooden piece.,They are likely playing a game.,chess,They are likely playing chess.,output_2
67,{data_folder}/dataset/v0/67.wav,42120,Wooden piece move,Check.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely moving a wooden piece.,They are likely playing a game.,chess,They are likely playing chess.,output_3
67,{data_folder}/dataset/v0/67.wav,42120,Wooden piece move,Check.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely moving a wooden piece.,They are likely playing a game.,chess,They are likely playing chess.,output_4
67,{data_folder}/dataset/v0/67.wav,42120,Wooden piece move,Check.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely moving a wooden piece.,They are likely playing a game.,chess,They are likely playing chess.,output_5
67,{data_folder}/dataset/v0/67.wav,42120,Wooden piece move,Check.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely moving a wooden piece.,They are likely playing a game.,chess,They are likely playing chess.,output_6
67,{data_folder}/dataset/v0/67.wav,42120,Wooden piece move,Check.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely moving a wooden piece.,They are likely playing a game.,chess,They are likely playing chess.,output_7
67,{data_folder}/dataset/v0/67.wav,42120,Wooden piece move,Check.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely moving a wooden piece.,They are likely playing a game.,chess,They are likely playing chess.,output_8
68,{data_folder}/dataset/v0/68.wav,76489,Laugh,Jim Carrey is a genius.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely having fun.,They are likely talking about movies.,comedy,They are likely watching a comedy.,output_1
68,{data_folder}/dataset/v0/68.wav,76489,Laugh,Jim Carrey is a genius.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely having fun.,They are likely talking about movies.,comedy,They are likely watching a comedy.,output_2
68,{data_folder}/dataset/v0/68.wav,76489,Laugh,Jim Carrey is a genius.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely having fun.,They are likely talking about movies.,comedy,They are likely watching a comedy.,output_3
68,{data_folder}/dataset/v0/68.wav,76489,Laugh,Jim Carrey is a genius.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely having fun.,They are likely talking about movies.,comedy,They are likely watching a comedy.,output_4
68,{data_folder}/dataset/v0/68.wav,76489,Laugh,Jim Carrey is a genius.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely having fun.,They are likely talking about movies.,comedy,They are likely watching a comedy.,output_5
68,{data_folder}/dataset/v0/68.wav,76489,Laugh,Jim Carrey is a genius.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely having fun.,They are likely talking about movies.,comedy,They are likely watching a comedy.,output_6
68,{data_folder}/dataset/v0/68.wav,76489,Laugh,Jim Carrey is a genius.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely having fun.,They are likely talking about movies.,comedy,They are likely watching a comedy.,output_7
68,{data_folder}/dataset/v0/68.wav,76489,Laugh,Jim Carrey is a genius.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely having fun.,They are likely talking about movies.,comedy,They are likely watching a comedy.,output_8
69,{data_folder}/dataset/v0/69.wav,86877,Pour water,Try these new beans.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely pouring water.,They are likely offering someone food.,coffee,They are likely making coffee.,output_1
69,{data_folder}/dataset/v0/69.wav,86877,Pour water,Try these new beans.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely pouring water.,They are likely offering someone food.,coffee,They are likely making coffee.,output_2
69,{data_folder}/dataset/v0/69.wav,86877,Pour water,Try these new beans.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely pouring water.,They are likely offering someone food.,coffee,They are likely making coffee.,output_3
69,{data_folder}/dataset/v0/69.wav,86877,Pour water,Try these new beans.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely pouring water.,They are likely offering someone food.,coffee,They are likely making coffee.,output_4
69,{data_folder}/dataset/v0/69.wav,86877,Pour water,Try these new beans.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely pouring water.,They are likely offering someone food.,coffee,They are likely making coffee.,output_5
69,{data_folder}/dataset/v0/69.wav,86877,Pour water,Try these new beans.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely pouring water.,They are likely offering someone food.,coffee,They are likely making coffee.,output_6
69,{data_folder}/dataset/v0/69.wav,86877,Pour water,Try these new beans.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely pouring water.,They are likely offering someone food.,coffee,They are likely making coffee.,output_7
69,{data_folder}/dataset/v0/69.wav,86877,Pour water,Try these new beans.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely pouring water.,They are likely offering someone food.,coffee,They are likely making coffee.,output_8
70,{data_folder}/dataset/v0/70.wav,75345,Grinder,These are from Brazil.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely grinding something.,They are likely discussing the origin of some items.,coffee,They are likely grinding coffee beans.,output_1
70,{data_folder}/dataset/v0/70.wav,75345,Grinder,These are from Brazil.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely grinding something.,They are likely discussing the origin of some items.,coffee,They are likely grinding coffee beans.,output_2
